鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龍潭區,房地(土地+建物),大同路100巷1~30號,77.76,都市：其他:住宅區,,,1100228,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790323,203.21,5,2,3,有,無,8100000,39860,,0.0,0,,RPWOMLQKLHGGFCH68DA,160.79,21.83,20.59,無,
龍潭區,房地(土地+建物)+車位,天龍2巷1~30號,20.32,,鄉村區,乙種建築用地,1100308,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,82.91000000000001,3,2,2,有,有,3280000,39561,坡道平面,0.0,0,,RPSRMLQJMHGGFCH58DA,57.27,0.75,6.27,有,
龍潭區,房地(土地+建物),中興路416巷22弄1~30號,89.55,,鄉村區,乙種建築用地,1091206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680915,81.0,5,3,3,有,無,5450000,67284,,0.0,0,未登記建物；,RPUNMLRJMHGGFCH48DA,81.0,0.0,0.0,無,275
龍潭區,房地(土地+建物)+車位,東龍路341巷1~30號,19.18,都市：其他:住宅區,,,1100304,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090323,133.95999999999998,2,2,1,有,有,7900000,58973,坡道平面,0.0,0,,RPVNMLRJMHGGFCH58DA,56.12,0.0,5.32,有,276
龍潭區,房地(土地+建物)+車位,龍平路781~810號,35.31,,一般農業區,甲種建築用地,1091219,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,178.67000000000002,3,2,2,有,有,8200000,51299,坡道平面,45.14,1350000,,RPPNMLSLLHGGFCH18DA,77.03,0.0,12.45,有,
龍潭區,房地(土地+建物)+車位,龍平路781~810號,34.98,,一般農業區,甲種建築用地,1100103,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,177.38,3,2,2,有,有,7800000,49909,坡道平面,45.14,1200000,,RPQNMLSLLHGGFCH28DA,77.03,0.0,11.56,有,
龍潭區,房地(土地+建物)+車位,龍平路811~840號,33.37,,一般農業區,甲種建築用地,1091105,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,168.95,3,2,2,有,有,7600000,50481,坡道平面,45.14,1350000,,RPRNMLSLLHGGFCH38DA,71.08,0.0,11.88,有,
龍潭區,房地(土地+建物)+車位,龍平路811~840號,33.37,,一般農業區,甲種建築用地,1100227,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,168.95,3,2,2,有,有,7800000,52096,坡道平面,45.14,1350000,,RPSNMLSLLHGGFCH48DA,71.08,0.0,11.88,有,
龍潭區,房地(土地+建物)+車位,龍平路811~840號,33.36,,一般農業區,甲種建築用地,1091219,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,168.94,3,2,2,有,有,7650000,50081,坡道平面,45.14,1450000,,RPTNMLSLLHGGFCH58DA,71.08,0.0,11.88,有,
龍潭區,房地(土地+建物)+車位,龍平路811~840號,33.36,,一般農業區,甲種建築用地,1100129,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,168.94,3,2,2,有,有,7600000,50889,坡道平面,45.14,1300000,,RPUNMLSLLHGGFCH68DA,71.08,0.0,11.88,有,
龍潭區,土地,大湖段1111~1140地號,416.36,,一般農業區,農牧用地,1100201,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13223700,31760,,0.0,0,,RPROMLTLLHGGFCH58DA,0.0,0.0,0.0,無,
大溪區,土地,社角段121~150地號,292.54,,特定農業區,甲種建築用地,1091231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15835019,54129,,0.0,0,,RPQNMLLMLHGGFCH67DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物),龍平路563巷31~60號,23.25,,特定農業區,甲種建築用地,1100322,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841018,83.42,4,2,2,有,有,2930000,35123,,0.0,0,,RPWNMLLJMHGGFCH08DA,52.08,0.0,7.94,無,
大溪區,土地,坑底段481~510地號,1015.34,,一般農業區,農牧用地,1100303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1773,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLLJMHGGFCH87DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),長青一街1~30號,108.0,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770606,77.41,3,2,2,有,無,6500000,83968,,0.0,0,,RPTOMLSKLHGGFDH68DA,74.89,0.0,2.52,無,277
楊梅區,房地(土地+建物),裕成南路361~390號,3.72,,山坡地保育區,丙種建築用地,1100222,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,30.09,1,1,1,有,有,1050000,34895,,0.0,0,,RPPNMLNKLHGGFDH67DA,18.6,0.0,2.7,有,278
楊梅區,土地,大平段1141~1170地號,300.08,都市：其他:農業區,,,1100228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,8998,,0.0,0,,RPRQMLOLLHGGFDH38DA,0.0,0.0,0.0,無,
新屋區,土地,中興段121~150地號,7.93,都市：其他:住宅區,,,1100224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,355200,44792,,0.0,0,,RPSNMLKLLHGGFDH77DA,0.0,0.0,0.0,無,279
楊梅區,房地(土地+建物)+車位,中山北路一段199巷1~30號,106.13,都市：其他:乙種工業區,,,1100104,土地6建物2車位5,十層,十一層,住宅大樓(11層含以上有電梯),作業廠房,鋼筋混凝土造,1080910,754.1,0,0,0,無,有,39000000,51717,坡道平面,132.45,0,,RPRNMLOLLHGGFDH08DA,368.88,32.29,0.0,有,
楊梅區,房地(土地+建物)+車位,新農街二段181~210號,18.85,都市：其他:住宅區,,,1100308,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080307,115.66,2,1,1,有,有,5950000,51444,坡道平面,23.38,0,,RPWOMLQJMHGGFDH78DA,55.98,0.0,7.15,有,280
楊梅區,房地(土地+建物)+車位,梅獅路二段181~210號,23.94,都市：其他:住宅區,,,1100321,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030105,163.76,3,2,2,有,有,7500000,45799,坡道平面,37.04,0,含裝潢費；含傢俱設備費；,RPOPMLQJMHGGFDH08DA,81.45,1.25,8.1,有,
