編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLKMLHGGFBG97EA,16,114.16,住家用,鋼筋混凝土造,93年9月27日,十四層,十四層
RPTNMLRJMHGGFBG18DA,25,15.95,共有部分,鋼筋混凝土造,85年6月5日,六層,
RPUOMLKMLHGGFBG97EA,16,20.67,共有部分,鋼筋混凝土造,93年9月27日,十四層,
RPUOMLKMLHGGFBG97EA,16,40.27,共有部分,鋼筋混凝土造,93年9月27日,十四層,
RPPNMLQJMHGGFBG67DA,3,77.11,集合住宅,鋼筋混凝土造,107年4月27日,二十三層,二十三層
RPPNMLQJMHGGFBG67DA,3,55.06,本共有部分項目：停車空間、公共服務空間、管理委員會使用空間、梯廳、樓梯間、水箱、機房、陽台、緊急發電機、車道、電信室、台電配電室、排煙室、防災中心、汽車坡道、汙水機房、雨水回收機房、幫浦區、消防幫浦機房、電梯機房等二十項。,鋼筋混凝土造,107年4月27日,二十三層,
RPROMLQJMHGGFBG97DA,26,88.30,住家用,鋼筋混凝土造,84年7月15日,八層,七層
RPROMLQJMHGGFBG97DA,26,8.56,共有部分,鋼筋混凝土造,84年7月15日,八層,
RPROMLQJMHGGFBG97DA,26,45.19,共有部分,鋼筋混凝土造,84年7月15日,八層,
RPQOMLLJMHGGFBG37DA,,174.42,住家用,鋼筋混凝土造,109年10月12日,三層,一層 二層 三層
RPUNMLQJMHGGFAG18EA,4,287.96,住家用,鋼筋混凝土造,105年10月26日,三層,一層 二層 三層
RPOOMLQJMHGGFAG67EA,42,109.00,住家用,鋼筋混凝土加強磚造,67年12月21日,二層,一層 二層 騎樓
RPWNMLLMLHGGFBG08DA,4,215.74,騎樓、店舖、住宅、樓梯間,鋼筋混凝土造,105年9月26日,三層,一層 二層 三層 騎樓 見其他登記事項
RPXNMLQJMHGGFAG48EA,22,26.69,住家用,鋼筋混凝土造,88年2月3日,六層,三層
RPXNMLQJMHGGFAG48EA,22,1.94,防空避難室．停車空間,鋼筋混凝土造,88年2月3日,六層,
RPXNMLQJMHGGFAG48EA,22,5.79,梯間．通道,鋼筋混凝土造,88年2月3日,六層,
RPWOMLLMLHGGFBG18DA,36,106.70,住家用,鋼筋混凝土加強磚造,74年4月15日,二層,一層 二層 騎樓
