鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北屯區,房地(土地+建物)+車位,平德路103巷1~30號,19.34,都市：其他:第二種住宅區,,,1100307,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831209,104.09,3,2,2,有,有,6750000,64848,升降機械,0.0,0,其他增建；,RPROMLQLLHGGFBB57DA,68.02,9.37,0.0,有,0010
北屯區,房地(土地+建物),南興二路211~240號,126.54,都市：其他:第一之一種住宅區,,,1080829,土地2建物1車位0,全,三層,透天厝,住宅、停車空間、樓梯間、升降機間、水箱機房,鋼筋混凝土造,1090921,316.55,4,3,5,有,有,31800000,100458,,0.0,0,地下室有停車空間。預售屋、或土地及建物分次登記案件；,RPPPMLQLLHGGFBB47DA,267.63,0.0,13.42,有,
北屯區,房地(土地+建物),北屯路271~300號,7.1,都市：其他:第二種住宅區,,,1100228,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850524,76.54,2,2,1,有,有,4380000,57225,,0.0,0,,RPOWMLQLLHGGFBB08DA,52.82,0.0,7.21,有,
北區,房地(土地+建物)+車位,興進路241~270號,11.17,都市：其他:第一種商業區,,,1100201,土地2建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050717,240.82999999999998,3,2,2,有,有,19800000,82216,坡道平面,34.09,0,,RPTNMLSLLHGGFBB87DA,124.29,3.2,17.08,有,
北區,房地(土地+建物)+車位,興進路241~270號,10.03,都市：其他:第一種商業區,,,1100128,土地2建物1車位1,二十一層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050717,196.13,3,2,2,有,有,16200000,82598,坡道機械,10.26,0,,RPUNMLSLLHGGFBB97DA,114.22,1.81,13.98,有,
北區,房地(土地+建物),漢口路四段61~90號,3.37,都市：其他:第二種住宅區,,,1100316,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850715,30.509999999999998,1,0,1,有,有,2180000,71452,,0.0,0,,RPWNMLTLLHGGFBB28DA,16.94,0.0,3.22,有,0011
北區,房地(土地+建物)+車位,臺灣大道一段661~690號,14.64,都市：其他:第二種商業區,,,1100316,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790927,183.4,0,0,0,無,有,9300000,50706,坡道平面,0.0,0,,RPVPMLTLLHGGFBB38DA,151.57,2.54,14.61,有,0012
北屯區,土地,北屯段511~540地號,26.21,都市：其他:兒童遊樂場用地,,,1100311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3075170,117328,,0.0,0,包含公共設施保留地用地；,RPQQMLTLLHGGFBB97DA,0.0,0.0,0.0,無,0013
北屯區,房地(土地+建物),文心路四段661~690號,2.61,都市：其他:第四種商業區,,,1100313,土地1建物1車位0,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,36.47,1,1,1,有,有,2180000,59775,,0.0,0,,RPRQMLTLLHGGFBB08DA,18.9,0.0,4.8,有,
北屯區,房地(土地+建物),環太東路661~690號,77.11,都市：其他:第二種住宅區,,,1100226,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030224,174.41,4,2,3,有,無,15800000,90591,,0.0,0,,RPPRMLTLLHGGFBB97DA,161.4,0.0,13.01,無,
