交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),民生東路二段127巷1~30號,1100223,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),38,61.56999999999999,1,1,1,有,有,13350000,216826,0,046
房地(土地+建物)+車位,臺北市文山區三福街61~90號,1050828,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),3,355.68,3,3,3,有,有,45500000,127924,0,047
房地(土地+建物)+車位,三福街61~90號,1100228,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),7,355.68,4,2,3,有,有,49000000,164833,4500000,047
房地(土地+建物),台北市文山區萬隆街31~60號,1010802,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),-1,111.71,3,2,1,有,有,16880000,151100,0,048
房地(土地+建物),萬隆街31~60號,1100202,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),-1,111.71,3,2,2,有,有,18800000,168293,0,048
房地(土地+建物),台北市士林區文昌路155巷1~30號,1011102,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),39,106.79,2,2,1,有,無,22000000,206012,0,049
房地(土地+建物),文昌路155巷1~30號,1100102,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),47,106.79,4,0,4,有,無,22300000,208821,0,049
房地(土地+建物)+車位,臺北市士林區德行東路283巷31~60號,1040410,土地1建物1車位1,六層,七層,套房(1房1廳1衛),6,39.51,1,1,1,有,有,11100000,280942,0,050
房地(土地+建物)+車位,德行東路283巷31~60號,1100310,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),12,39.51,2,1,1,有,有,11020000,278917,0,050
土地,關渡段二小段1~30地號,1100303,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,關渡段二小段1~30地號,1100303,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,關渡段二小段1~30地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,關渡段二小段1~30地號,1100303,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,關渡段二小段1~30地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,關渡段二小段1~30地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17760000,484188,0,051
土地,溪洲段三小段541~570地號,1030817,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,1421070,63526,0,055
土地,溪洲段三小段541~570地號,1031017,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,5367000,63507,0,055
土地,溪洲段一小段181~210地號,1080717,土地15建物0車位0,,,其他,0,0.0,0,0,0,有,無,4200000,69710,0,055
土地,溪洲段三小段541~570地號,1100317,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7402400,70492,0,055
土地,關渡段一小段211~240地號,1081230,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,6000000,6264,0,056
土地,關渡段一小段211~240地號,1090530,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9120000,9522,0,056
土地,關渡段一小段211~240地號,1100130,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9850000,10284,0,056
房地(土地+建物),臺北市信義區光復南路481~510號,1031128,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),26,32.16,1,1,1,有,有,8080000,251244,0,057
房地(土地+建物),光復南路481~510號,1100228,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),32,32.16,1,1,1,有,有,8900000,276741,0,057
車位,民權東路一段1~30號,1091022,土地1建物1車位1,地下四層,十五層,其他,12,40.370000000000005,0,0,0,有,無,2450000,,2450000,058
車位,民權東路一段1~30號,1100322,土地1建物1車位1,地下五層,十五層,其他,12,40.24,0,0,0,有,有,1500000,,1500000,058
房地(土地+建物),臺北市中山區錦西街1~30號,1071010,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),0,260.56,0,3,3,有,無,99000000,379951,0,059
房地(土地+建物),錦西街1~30號,1100310,土地1建物1車位0,全,三層,透天厝,-1,260.56,0,0,0,無,無,110000000,422168,0,059
房地(土地+建物),臺北市中山區林森北路85巷61~90號,1030610,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),42,73.81,2,1,1,有,有,11150000,151064,0,060
房地(土地+建物),林森北路85巷61~90號,1100310,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),49,73.81,2,2,2,有,有,11400000,154451,0,060
房地(土地+建物),臺北市內湖區內湖路一段721~750號,1090309,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),40,101.72,3,2,2,有,無,13500000,132717,0,061
房地(土地+建物),內湖路一段721~750號,1100209,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),41,101.72,2,1,1,有,無,14000000,137633,0,061
房地(土地+建物)+車位,臺北市大同區承德路三段211~240號,1020608,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),0,114.27,0,0,0,無,無,15000000,131268,0,062
房地(土地+建物)+車位,承德路三段211~240號,1100308,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),8,114.27,2,2,1,有,有,21880000,243585,2800000,062
房地(土地+建物),臺北市萬華區環河南路二段151~180號,1040631,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),35,94.79,3,1,1,有,有,12500000,131870,0,063
房地(土地+建物),臺北市萬華區環河南路二段151~180號,1051231,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),37,94.79,3,1,1,有,有,10000000,105496,0,063
房地(土地+建物),環河南路二段151~180號,1100131,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),41,94.79,3,2,1,有,有,13550000,142948,0,063
車位,環河北路二段271~300號,1090719,土地2建物1車位4,一層,十三層,其他,13,61.589999999999996,0,0,0,有,有,2600000,,2600000,064
車位,環河北路二段271~300號,1090819,土地2建物1車位1,一層,十三層,其他,13,15.4,0,0,0,有,有,950000,,950000,064
車位,環河北路二段271~300號,1091019,土地2建物1車位1,一層,十三層,其他,13,15.4,0,0,0,有,有,1100000,,1100000,064
車位,環河北路二段271~300號,1091019,土地2建物1車位1,一層,十三層,其他,13,15.4,0,0,0,有,有,1100000,,1100000,064
車位,環河北路二段271~300號,1100319,土地2建物1車位1,一層,十三層,其他,14,15.4,0,0,0,有,有,1110000,,1110000,064
車位,環河北路二段271~300號,1100319,土地2建物1車位1,一層,十三層,其他,14,15.4,0,0,0,有,有,1100000,,1100000,064
房地(土地+建物),臺北市萬華區國興路1巷1~30號,1080406,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),37,101.75999999999999,3,2,1,有,有,13000000,127752,0,065
房地(土地+建物),臺北市萬華區國興路1巷1~30號,1081206,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),37,101.75999999999999,3,2,1,有,有,13500000,132665,0,065
房地(土地+建物),國興路1巷1~30號,1100306,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),39,101.75999999999999,3,2,1,有,有,13650000,134139,0,065
房地(土地+建物)+車位,臺北市文山區興隆路三段304巷31~60號,980524,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),0,132.33999999999997,2,2,2,有,有,11100000,97492,800000,066
房地(土地+建物)+車位,興隆路三段304巷31~60號,1100224,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),7,132.33999999999997,3,2,2,有,有,13000000,98232,0,066
車位,臺北市中正區羅斯福路三段1~30號,1080326,土地0建物0車位1,,,其他,2,27.32,0,0,0,有,有,2550000,,2550000,067
車位,斯福路三段1~30號,1100226,土地2建物1車位2,,,其他,4,54.65,0,0,0,有,有,5800000,,5800000,067
