交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,磚子,1100203,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,28960000,41743,0,048
土地,磚子,1100303,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,43000000,40733,0,048
土地,磚子,1100103,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,45000000,41896,0,048
房地(土地+建物),高雄市大寮區文化路文化五巷1~30號,1061224,土地1建物1車位0,全,二層,透天厝,43,72.89,3,1,1,有,無,2700000,37042,0,049
房地(土地+建物),文化路文化五巷1~30號,1100224,土地1建物1車位0,全,二層,透天厝,47,72.89,3,1,1,有,無,3300000,45274,0,049
土地,會結南段301~330地號,1051008,土地7建物0車位0,,,其他,0,0.0,0,0,0,有,無,34000000,11205,0,051
土地,會結南段301~330地號,1091208,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,49050,14598,0,051
土地,會結南段301~330地號,1040508,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,9416892,7388,0,052
土地,會結南段301~330地號,1091208,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1745850,14687,0,052
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4221388,18000,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1923600,17999,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1449456,17999,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1449456,17999,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1449456,17999,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,641200,18001,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,641200,18001,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,641200,18001,0,053
土地,龔林段871~900地號,1100212,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,476099,18000,0,053
土地,龔林段871~900地號,1100312,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1904390,18000,0,053
土地,龔林段871~900地號,1100312,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,476099,18000,0,053
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,939384,17999,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,234846,17996,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,469692,18003,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,234846,17996,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,313128,17996,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,156564,17996,0,054
土地,龔林段901~930地號,1100215,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,156564,17996,0,054
土地,龔林段901~930地號,1100315,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,939384,17999,0,054
土地,王公段1~30地號,1100319,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1069612,30569,0,055
土地,王公段1~30地號,1100319,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1069612,30569,0,055
土地,王公段1~30地號,1100319,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1069612,30569,0,055
房地(土地+建物),高雄市鼓山區大順一路1041巷1~30號,1051009,土地1建物1車位0,十二層,二十七層,住宅大樓(11層含以上有電梯),21,114.47,3,2,1,有,有,4500000,39312,0,058
房地(土地+建物),大順一路1041巷1~30號,1100309,土地1建物1車位0,十二層,二十七層,住宅大樓(11層含以上有電梯),26,114.52,2,1,1,有,有,4980000,43486,0,058
