編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,60.46,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,60.46,住家用,加強磚造,82年6月12日,二層,一層 二層
RPXNMLTJLHGGFDK66DA,6,45.59,集合住宅,鋼筋混凝土造,104年3月13日,十五層,十一層
RPXNMLTJLHGGFDK66DA,6,45.59,集合住宅,鋼筋混凝土造,104年3月13日,十五層,十一層
RPXNMLTJLHGGFDK66DA,6,45.59,集合住宅,鋼筋混凝土造,104年3月13日,十五層,十一層
RPXNMLTJLHGGFDK66DA,6,45.59,集合住宅,鋼筋混凝土造,104年3月13日,十五層,十一層
RPXNMLTJLHGGFDK66DA,6,16.52,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,16.52,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,16.52,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,16.52,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,6.75,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,6.75,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,6.75,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPXNMLTJLHGGFDK66DA,6,6.75,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPWNMLPLLHGGFBK78DA,43,75.20,住家用,鋼筋混凝土造,66年9月20日,,一層 二層
RPRNMLTLLHGGFCK78DA,,177.51,住宅、樓梯間,鋼筋混凝土造,109年12月29日,三層,一層 二層 三層 見其他登記事項
RPPOMLSKLHGGFCK48DA,31,201.80,住商用,鋼筋混凝土造,78年10月30日,四層,一層 二層 三層 四層 騎樓
