交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,聯興段1021~1050地號,1091127,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8780000,649,0,031
土地,聯興段1021~1050地號,1100327,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,456400,1512,0,031
房地(土地+建物),彰化縣和美鎮彰美路四段102巷1~30號,1001208,土地7建物1車位0,全,四層,透天厝,0,201.95999999999998,5,2,3,有,有,7880000,39018,0,032
房地(土地+建物),彰美路四段102巷1~30號,1100208,土地7建物1車位0,全,四層,透天厝,8,201.95999999999998,5,3,3,有,有,13000000,64369,0,032
房地(土地+建物),彰化縣福興鄉下寮巷1~30號,1070104,土地5建物1車位0,全,三層,透天厝,0,182.5,4,2,3,有,無,6500000,35616,0,033
房地(土地+建物),下寮巷1~30號,1100304,土地5建物1車位0,全,三層,透天厝,3,182.5,4,2,3,有,無,8350000,45753,0,033
土地,豐年段961~990地號,1030202,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,23279985,39610,0,034
土地,豐年段961~990地號,1100302,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,42669120,72600,0,034
土地,豐年段961~990地號,1100102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4500000,46875,0,035
土地,豐年段961~990地號,1100302,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6969600,72600,0,035
房地(土地+建物),彰化縣員林鎮忠孝街181巷1~30號,1020304,土地2建物1車位0,六層,九層,套房(1房1廳1衛),21,49.03,1,1,1,有,無,970000,19784,0,036
房地(土地+建物),忠孝街181巷1~30號,1100304,土地2建物1車位0,六層,九層,華廈(10層含以下有電梯),29,49.03,0,0,0,無,有,2030000,41403,0,036
土地,新山清段451~480地號,1091226,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1137000,3625,0,037
土地,新山清段451~480地號,1100226,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,159957,2720,0,037
土地,新山清段451~480地號,1100226,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,639875,2720,0,037
土地,新山清段451~480地號,1100226,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,959741,2720,0,037
土地,新山清段451~480地號,1100226,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,600000,3826,0,037
土地,新社段61~90地號,1040815,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,700000,4766,0,038
土地,新社段61~90地號,1100315,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,3408,0,038
土地,大安段1111~1140地號,1011220,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1257000,12101,0,039
土地,大安段1111~1140地號,1100120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6464000,30248,0,039
房地(土地+建物),彰化縣田尾鄉溪畔巷177弄1~30號,1081208,土地4建物1車位0,全,三層,透天厝,0,179.75,5,2,5,有,無,9380000,52184,0,040
房地(土地+建物),溪畔巷177弄1~30號,1100308,土地6建物1車位0,全,三層,透天厝,1,179.75,3,3,4,有,無,10000000,55633,0,040
房地(土地+建物),彰化縣二林鎮福德街8巷1~30號,1020407,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),18,104.33,2,2,2,有,無,1850000,17732,0,041
房地(土地+建物),福德街8巷1~30號,1100307,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),26,104.33,3,2,2,有,有,2560000,24538,0,041
房地(土地+建物),西平街151~180號,1091124,土地1建物1車位0,一層,一層,公寓(5樓含以下無電梯),16,112.39,0,0,0,無,無,4200000,37370,0,042
房地(土地+建物),西平街151~180號,1100224,土地1建物1車位0,全,一層,透天厝,17,524.5,11,1,3,有,無,21000000,40038,0,042
土地,新快官段841~870地號,1091227,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3855600,54442,0,043
土地,新快官段841~870地號,1091227,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,32000,0,0,043
建物,彰化縣彰化巿彰南路二段348巷100弄1~30號,1020402,土地0建物1車位0,全,三層,透天厝,16,219.56,5,2,3,有,無,1500000,6832,0,045
房地(土地+建物),彰南路二段348巷100弄1~30號,1100302,土地3建物1車位0,全,三層,透天厝,23,219.56,4,3,3,有,無,9180000,41811,0,045
土地,霖鳳段961~990地號,1080518,土地6建物0車位0,,,其他,0,0.0,0,0,0,有,無,1000000,4796,0,046
土地,霖鳳段961~990地號,1100318,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,5964,0,046
土地,東興段1171~1200地號,1091103,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14857,0,0,047
土地,東興段1171~1200地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,60172,17802,0,047
土地,東興段1171~1200地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,74286,17814,0,047
土地,東興段1171~1200地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,52000,17808,0,047
土地,東興段1171~1200地號,1091103,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14857,0,0,047
土地,東興段1171~1200地號,1091103,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5943,0,0,047
土地,東興段1171~1200地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,66857,17829,0,047
房地(土地+建物),彰化縣溪湖鎮彰水路一段605巷1~30號,1080403,土地3建物1車位0,全,三層,透天厝,1,254.79,5,3,5,有,無,10300000,40425,0,048
房地(土地+建物),彰水路一段605巷1~30號,1100303,土地3建物1車位0,全,三層,透天厝,2,254.79,4,2,5,有,無,10000000,39248,0,048
土地,永興段481~510地號,1040303,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,11660000,3380,0,049
土地,永興段481~510地號,1090903,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9900000,2870,0,049
土地,儒生段571~600地號,1090731,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1500000,10013,0,050
土地,儒生段571~600地號,1100131,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4050000,20092,0,050
土地,高鐵段871~900地號,1031204,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,34742671,26291,0,051
土地,高鐵段871~900地號,1081004,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,20800000,39350,0,051
土地,高鐵段871~900地號,1100304,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10150000,38405,0,051
房地(土地+建物)+車位,埔陽街271~300號,1060606,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),0,141.4,3,2,2,有,有,8600000,60820,850000,052
房地(土地+建物)+車位,埔陽街271~300號,1100206,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),0,141.4,3,2,2,有,有,9200000,65064,0,052
土地,村上段631~660地號,1060402,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,4600000,15425,0,053
土地,村上段631~660地號,1090902,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9400000,31520,0,053
土地,中興段391~420地號,1050703,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,72000,3609,0,054
土地,中興段391~420地號,1050703,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,84000,3610,0,054
土地,中興段391~420地號,1060403,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,536332,6050,0,054
土地,中興段391~420地號,1090903,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6110000,26906,0,054
土地,中興段391~420地號,1100303,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2380000,26884,0,054
土地,中興段391~420地號,1100303,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7200000,31705,0,054
土地,中興段391~420地號,1100303,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1000000,8537,0,054
房地(土地+建物),彰化縣鹿港鎮永春街49巷2弄1~30號,1040903,土地2建物1車位0,全,四層,透天厝,0,181.74,4,3,4,有,無,7500000,41268,0,056
房地(土地+建物),永春街49巷2弄1~30號,1100303,土地2建物1車位0,全,四層,透天厝,6,181.74,4,2,4,有,有,11500000,63277,0,056
房地(土地+建物),彰化縣伸港鄉大同七街61~90號,1071207,土地1建物1車位0,全,四層,透天厝,0,277.8,6,2,4,有,無,16970000,61087,0,057
房地(土地+建物),大同七街61~90號,1100307,土地1建物1車位0,全,四層,透天厝,2,277.8,6,2,4,有,無,21500000,77394,0,057
房地(土地+建物),彰化縣秀水鄉福德巷181~210號,1060324,土地1建物1車位0,全,三層,透天厝,0,141.51,4,2,3,有,無,5800000,40987,0,058
房地(土地+建物),福德巷181~210號,1100224,土地1建物1車位0,全,三層,透天厝,4,141.51,4,2,3,有,無,7850000,55473,0,058
房地(土地+建物),彰化縣彰化市延平路391~420號,1060418,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),0,291.83,5,2,6,有,有,20800000,71274,0,059
房地(土地+建物),延平路391~420號,1100218,土地3建物1車位0,全,五層,透天厝,4,291.83,4,4,6,有,無,25380000,86968,0,059
土地,新中庄段931~960地號,1051226,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,495326,3800,0,060
土地,新中庄段931~960地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,5754,0,060
土地,聯興段1021~1050地號,1091025,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1096975,1664,0,061
土地,聯興段1021~1050地號,1091125,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,365000,1661,0,061
土地,聯興段1021~1050地號,1091225,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2800000,1911,0,061
土地,聯興段1021~1050地號,1100325,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1660000,1511,0,061
房地(土地+建物)+車位,埔陽街271~300號,1060624,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),0,118.56,2,2,1,有,有,7100000,59885,990000,062
房地(土地+建物)+車位,埔陽街271~300號,1100224,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),0,118.56,2,2,1,有,有,7600000,64103,0,062
房地(土地+建物),彰化縣彰化市中山路三段518巷1~30號,1060724,土地1建物1車位0,全,二層,透天厝,42,80.0,4,1,3,有,無,5000000,62500,0,063
房地(土地+建物),中山路三段518巷1~30號,1100324,土地1建物1車位0,全,二層,透天厝,46,80.0,3,2,2,有,無,6000000,75000,0,063
土地,新舊社段181~210地號,1100325,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,80000,17354,0,064
土地,新舊社段181~210地號,1100225,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,80000,17354,0,064
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,346005,14985,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,346005,14985,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,148500,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,37274,15091,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,37274,15091,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,37274,15091,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,129938,15004,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,129937,15004,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1555785,14972,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,148500,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1555785,14972,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,346005,14985,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段181~210地號,1081215,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1331055,14971,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,296505,14983,0,065
