交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),育德街31~60號,1100223,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),-1,65.16,1,1,1,有,無,7000000,107428,0,0039
房地(土地+建物)+車位,新北市樹林區學府路181~210號,1030116,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),4,383.04999999999995,4,3,4,有,有,32500000,84845,0,0040
房地(土地+建物)+車位,學府路181~210號,1100116,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),11,383.04999999999995,4,2,2,有,有,38000000,105099,3600000,0040
房地(土地+建物),新北市樹林區大慶街151~180號,1081015,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),37,68.56,2,1,2,有,無,3000000,43757,0,0041
房地(土地+建物),大慶街151~180號,1100315,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),38,68.56,2,1,2,有,無,3300000,48133,0,0041
房地(土地+建物),新北市鶯歌區建國路121~150號,1040826,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),22,123.55,3,2,2,有,無,9000000,72845,0,0042
房地(土地+建物),建國路121~150號,1100226,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),27,123.55,3,2,2,有,有,6500000,52610,0,0042
土地,溪南段721~750地號,1081216,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11868,1388,0,0043
土地,溪南段691~720地號,1090416,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5391112,18903,0,0043
土地,溪南段691~720地號,1100316,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1589955,19402,0,0043
土地,溪南段631~660地號,1081216,土地42建物0車位0,,,其他,-1,0.0,0,0,0,有,無,908000,1678,0,0044
土地,溪南段811~840地號,1091116,土地7建物0車位0,,,其他,-1,0.0,0,0,0,有,無,750000,14379,0,0044
土地,溪南段631~660地號,1100316,土地47建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1620325,2988,0,0044
土地,仁愛段91~120地號,1040612,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,165345,57611,0,0045
土地,仁愛段91~120地號,1100312,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,723592,84041,0,0045
房地(土地+建物),新北市三峽區中華路31~60號,1060924,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),24,75.12,2,1,1,有,有,4800000,63898,0,0046
房地(土地+建物),中華路31~60號,1100224,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),27,75.12,2,1,1,有,有,4800000,63898,0,0046
車位,新北市三峽區大學路61~90號,1020507,土地0建物0車位1,,,其他,-1,20.49,0,0,0,無,有,1300000,,1300000,0047
車位,新北市三峽區大學路61~90號,1081107,土地0建物0車位1,,,其他,-1,17.51,0,0,0,有,有,1150000,,1150000,0047
車位,大學路61~90號,1100207,土地1建物1車位1,,,其他,9,17.51,0,0,0,有,有,1360000,,1360000,0047
房地(土地+建物)+車位,新北市土城區中央路四段165巷1~30號,1060528,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),2,78.81,0,0,0,無,有,10800000,137038,0,0048
房地(土地+建物)+車位,中央路四段165巷1~30號,1100228,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),5,78.81,0,1,1,有,有,6730000,87956,800000,0048
房地(土地+建物),五福路91~120號,1091007,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),24,97.09,4,2,2,有,有,7250000,74673,0,0049
房地(土地+建物),五福路91~120號,1100307,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),24,97.09,4,3,2,有,有,7600000,78278,0,0049
房地(土地+建物)+車位,新北市新店區北新路一段96巷1~30號,1021123,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),2,311.7,3,2,3,有,有,53280000,185121,2070000,0050
房地(土地+建物)+車位,北新路一段96巷1~30號,1100223,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),9,311.7,3,2,2,有,有,58800000,188643,0,0050
房地(土地+建物),新北市新店區三民路61~90號,1030408,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),39,95.44,3,1,1,有,無,12200000,127829,0,0051
房地(土地+建物),三民路61~90號,1100208,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),46,95.44,3,2,1,有,無,12000000,125733,0,0051
