編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLSKLHGGFAO88DA,9,237.60,見其他登記事項,鋼筋混凝土造,100年11月30日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLKKLHGGFAO08DA,26,229.41,住家用,鋼筋混凝土造,83年11月30日,四層,一層 二層 三層 四層 騎樓
RPUPMLLKLHGGFAO58DA,28,92.20,見使用執照,鋼筋混凝土造,81年10月2日,八層,五層
RPUPMLLKLHGGFAO58DA,28,40.44,共有部分,鋼筋混凝土造,81年10月2日,八層,
RPRQMLLKLHGGFAO38DA,,60.17,見其他登記事項,鋼筋混凝土造,110年1月5日,五層,二層
RPRQMLLKLHGGFAO38DA,,27.20,共有部分,鋼筋混凝土造,110年1月5日,五層,
RPVPMLOJLHGGFAO88DA,26,50.21,見使用執照,鋼筋混凝土造,84年7月15日,十二層,十一層
RPVPMLOJLHGGFAO88DA,26,17.88,共有部分,鋼筋混凝土造,84年7月15日,十二層,
RPSOMLTKLHGGFAO09DA,6,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPSOMLTKLHGGFAO09DA,6,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPSOMLTKLHGGFAO09DA,6,107.95,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十二層
RPSOMLTKLHGGFAO09DA,6,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPSOMLTKLHGGFAO09DA,6,27.45,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPSOMLTKLHGGFAO09DA,6,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPSOMLTKLHGGFAO09DA,6,24.40,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPSPMLLJKHGGFAO18DA,,67.11,見其他登記事項,鋼筋混凝土造,109年9月30日,二十二層,三層
RPSPMLLJKHGGFAO18DA,,69.69,共有部分,鋼筋混凝土造,109年9月30日,二十二層,
RPWOMLOLRHPFFAO87DA,,39.81,商業用,加強磚造,,二層,一層 二層 騎樓
RPOPMLOLRHPFFAO17DA,41,291.44,住商用,鋼筋混凝土造,68年12月13日,四層,一層 二層 三層 四層 騎樓 地下層
RPWPMLNLKIPFFAO27DA,,66.97,見其他登記事項,鋼筋混凝土造,109年9月30日,二十二層,九層
RPWPMLNLKIPFFAO27DA,,69.69,共有部分,鋼筋混凝土造,109年9月30日,二十二層,
RPOUMLNLRHPFFAO57DA,,80.17,集合住宅,鋼筋混凝土造,109年9月30日,二十二層,六層
RPOUMLNLRHPFFAO57DA,,76.36,共有部分,鋼筋混凝土造,109年9月30日,二十二層,
RPOTMLMLKHGGFAO48DA,46,116.60,住家用,加強磚造,63年9月5日,三層,一層 二層 三層
RPOQMLKKLHGGFAO97DA,,460.48,停車空間、住宅,鋼筋混凝土造,109年11月20日,四層,一層 二層 三層 四層
RPQQMLKKLHGGFAO18DA,39,95.75,住家用,鋼筋混凝土造,70年12月23日,五層,一層
RPOQMLNLKIPFFAO56DA,,66.97,見其他登記事項,鋼筋混凝土造,109年9月30日,二十二層,九層
RPOQMLNLKIPFFAO56DA,,69.69,共有部分,鋼筋混凝土造,109年9月30日,二十二層,
RPVNMLSKLHGGFAO56DA,43,55.25,住家用,加強磚造,67年7月4日,一層,一層
RPPNMLNKLHGGFAO08DA,39,117.05,,鋼筋混凝土造,71年6月11日,二層,二層
RPWPMLKMLHGGFAO88DA,32,136.08,住家用,鋼筋混凝土造,78年3月13日,二層,一層 二層
RPRNMLSLLHGGFAO88DA,10,.02,見其他登記事項,鋼筋混凝土造,100年3月24日,十二層,一層
RPRNMLSLLHGGFAO88DA,10,67.93,見其他登記事項,鋼筋混凝土造,100年3月24日,十二層,十層
RPRNMLSLLHGGFAO88DA,10,22.51,共有部分,鋼筋混凝土造,100年3月24日,十二層,
RPRNMLSLLHGGFAO88DA,10,20.88,共有部分,鋼筋混凝土造,100年3月24日,十二層,
RPRNMLSLLHGGFAO88DA,10,9.74,共有部分,鋼筋混凝土造,100年3月24日,十二層,
RPORMLKMLHGGFAO28DA,12,25.38,辦公室,鋼筋混凝土造,97年11月8日,十一層,十一層
RPORMLKMLHGGFAO28DA,12,5.14,見其他登記事項,鋼筋混凝土造,97年11月8日,十一層,
RPORMLKMLHGGFAO28DA,12,20.59,見其他登記事項,鋼筋混凝土造,97年11月8日,十一層,
RPOSNLLMLHGGFAO58DA,14,.03,見其他登記事項,鋼筋混凝土造,96年6月30日,六層,一層
