鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
民雄鄉,土地,好收段竹圍後小段1~30地號,5531.0,都市：其他:農,,,1100218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5180000,937,,0.0,0,,RPSNMLLJMHGGFCQ58DA,0.0,0.0,0.0,無,029
六腳鄉,土地,竹子腳段竹嘉小段31~60地號,2385.0,,特定農業區,農牧用地,1100314,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1431000,600,,0.0,0,,RPUNMLOLLHGGFBQ09DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物)+車位,仁和二路133巷1~30號,21.13,都市：其他:住宅區,,,1100223,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950828,87.24,0,0,0,無,有,2680000,30720,坡道平面,0.0,0,,RPPNMLOJMHGGFBQ48DA,48.38,0.0,3.2,有,030
朴子市,房地(土地+建物),嘉朴路西段31~60號,15.58,都市：其他:第二種住宅區,,,1100315,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860110,53.42999999999999,1,1,1,有,有,2000000,37432,,0.0,0,,RPQNMLOJMHGGFBQ58DA,33.25,0.0,4.98,有,
朴子市,土地,下竹圍段佳禾小段1141~1170地號,2949.0,,特定農業區,農牧用地,1100204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2445203,829,,0.0,0,,RPPNMLQJMHGGFBQ68DA,0.0,0.0,0.0,無,
朴子市,土地,崁後段南崁小段1~30地號,2020.0,,特定農業區,農牧用地,1100316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1515000,750,,0.0,0,,RPRNMLQJMHGGFBQ88DA,0.0,0.0,0.0,無,
布袋鎮,土地,中興段661~690地號,311.73,都市：其他:住宅區,,,1100210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1508773,4840,,0.0,0,,RPSNMLQJMHGGFBQ98DA,0.0,0.0,0.0,無,
義竹鄉,土地,頭竹圍段竹圍小段841~870地號,1672.0,,特定農業區,農牧用地,1100317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,897,,0.0,0,,RPSOMLOLLHGGFBQ98DA,0.0,0.0,0.0,無,
朴子市,土地,內厝段751~780地號,170.0,都市：其他:住宅區,,,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,31176,,0.0,0,未登記建物；,RPVNMLQJMHGGFBQ66DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),向榮路31~60號,162.0,都市：其他:住宅區,,,1100226,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0610131,56.94,0,0,0,無,無,4900500,86064,,0.0,0,房屋破舊已無殘值，不計入買賣總價金。,RPWNMLQJMHGGFBQ76DA,56.94,0.0,0.0,無,
朴子市,土地,內厝段751~780地號,154.0,都市：其他:住宅區,,,1100226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4658500,30250,,0.0,0,未登記建物；,RPXNMLQJMHGGFBQ86DA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝段過溝小段721~750地號,3218.79,,一般農業區,養殖用地,1100324,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260152,391,,0.0,0,,RPPNMLRJMHGGFBQ78DA,0.0,0.0,0.0,無,031
中埔鄉,土地,埔美段301~330地號,4468.0,,特定農業區,農牧用地,1100228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12160000,2722,,0.0,0,,RPRNMLNJLHGGFDQ68DA,0.0,0.0,0.0,無,
太保市,土地,頂港子墘段頂港小段211~240地號,2729.0,,,,1100305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24560000,9000,,0.0,0,,RPVNMLPJLHGGFDQ66DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),柳鄉村柳子林331~360號,85.2,,特定農業區,甲種建築用地,1100315,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020122,144.15,5,1,3,有,無,7000000,48561,,0.0,0,,RPQNMLMJMHGGFDQ58DA,144.15,0.0,0.0,無,
水上鄉,土地,下塗溝段重劃小段571~600地號,2160.0,,特定農業區,農牧用地,1100310,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6048000,2800,,0.0,0,,RPTNMLQJMHGGFDQ66DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),寬士村崎子頭31~60號,70.57,,鄉村區,乙種建築用地,1100301,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0711124,107.74,6,2,2,有,無,4300000,39911,,0.0,0,其他增建；,RPSNMLRJMHGGFDQ66DA,103.78,3.96,0.0,無,032
朴子市,土地,大德興段391~420地號,102.2,,特定農業區,農牧用地,1100322,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,4403,,0.0,0,,RPRNMLRJMHGGFBQ09EA,0.0,0.0,0.0,無,
朴子市,土地,德安段1141~1170地號,31.0,都市：其他:住宅區,,,1100320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,48387,,0.0,0,,RPXNMLRJMHGGFBQ07EA,0.0,0.0,0.0,無,
六腳鄉,土地,更寮段更寮小段451~480地號,1963.0,,特定農業區,農牧用地,1100322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,509,,0.0,0,,RPOOMLRJMHGGFBQ88EA,0.0,0.0,0.0,無,
民雄鄉,房地(土地+建物),大崎村1~30號,109.63,,一般農業區,甲種建築用地,1100317,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701211,115.1,4,2,3,有,無,6000000,52129,,0.0,0,,RPPNMLQJMHGGFCQ88EA,115.1,0.0,0.0,無,
民雄鄉,房地(土地+建物),豊收村好收121~150號,106.04,,鄉村區,乙種建築用地,1100226,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0821016,159.32,5,2,2,有,無,4200000,26362,,0.0,0,,RPPOMLRJMHGGFCQ09EA,150.4,8.92,0.0,無,
竹崎鄉,土地,樟樹坪段541~570地號,2109.0,,山坡地保育區,農牧用地,1100218,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,498,,0.0,0,,RPRNMLQJMHGGFEQ56DA,0.0,0.0,0.0,無,033
水上鄉,土地,粗溪段粗溪小段271~300地號,52.64,都市：其他:住宅區,,,1100324,土地1建物1車位0,一層，二層，三層，地下層,七層,其他,店舖、集合住宅、起居室,鋼筋混凝土造,0830819,228.97,0,0,0,有,無,4200000,79787,,0.0,0,,RPUNMLRJMHGGFDQ96EA,0.0,0.0,0.0,無,
