鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),下崙路33巷1~30號,23.56,都市：其他:道路用地(公共設施用地)。61/2/7,,,1100311,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,104.30000000000001,3,2,2,有,無,14500000,139022,,0.0,0,陽台外推；,RPPOMLLMLHGGFAA76DA,83.13,0.0,12.27,無,
中正區,車位,斯福路三段1~30號,0.93,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100226,土地2建物1車位2,,,其他,,,,54.65,0,0,0,有,有,5800000,,坡道平面,54.64,5800000,僅車位交易；,RPTNMLMJLHGGFAA86DA,0.0,0.0,0.0,有,067
中正區,房地(土地+建物)+車位,汀州路一段211~240號,19.16,都市：其他:第三種住宅區。,,,1100304,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),多戶住宅,鋼筋混凝土造,1050801,94.95,1,1,1,有,有,19050000,200632,升降機械,11.15,0,,RPTPMLTJLHGGFAA77DA,37.65,7.31,4.0,有,
文山區,房地(土地+建物),和平東路四段65巷27弄1~30號,94.22,都市：其他:第二種住宅區。,,,1100203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760711,191.51,5,2,4,有,有,24660000,128766,,0.0,0,其他增建；,RPQNMLMKLHGGFAA66DA,165.93,25.58,0.0,無,
文山區,房地(土地+建物),萬美街二段2巷1~30號,65.8,都市：其他:第貳類住宅用地(萬芳社區特定專用區)。,,,1100216,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0720916,101.32000000000001,3,2,1,有,有,11700000,115476,,0.0,0,,RPWNMLTJLHGGFAA87DA,71.02,0.0,6.38,有,
中正區,房地(土地+建物)+車位,和平西路一段91~120號,31.29,都市：其他:第三之一種住宅區。,,,1100315,土地2建物1車位3,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000713,334.83000000000004,3,2,2,有,有,68500000,248246,坡道平面,91.12,8000000,,RPXOMLPKLHGGFAA77DA,137.92,5.65,15.16,有,
文山區,房地(土地+建物),福興路31~60號,36.67,都市：其他:第三種住宅區。,,,1100310,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.51,4,2,2,有,無,13140000,122221,,0.0,0,陽台外推；,RPTOMLSKLHGGFAA67DA,92.94,0.0,14.57,無,068
文山區,房地(土地+建物),木新路三段50巷10弄1~30號,16.46,都市：其他:第三種住宅區。,,,1100302,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050129,63.65,2,1,1,有,有,10900000,171249,,0.0,0,,RPSNMLTKLHGGFAA57DA,38.69,1.11,3.27,有,069
大同區,房地(土地+建物),延平北路二段1~30號,250.0,都市：其他:特定專用區(供一般商業使用)。,,,1100205,土地4建物3車位0,全,四層,透天厝,騎樓、區民及社區活動中心（Ｄ２）、一般零售業（甲組）（Ｇ３）（便利商店及日用百貨除外）,加強磚造,,850.0899999999999,0,0,3,有,無,117000000,137632,,0.0,0,,RPQNMLQLKHGGFBA17DA,644.17,0.0,0.0,有,
中正區,房地(土地+建物)+車位,羅斯福路三段1~30號,21.13,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100226,土地2建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1060425,226.58999999999997,3,1,2,有,有,59288888,290420,坡道平面,33.46,3200000,政府機關標讓售；,RPRPMLRKKHGGFAA37DA,127.23,7.64,8.67,有,
文山區,房地(土地+建物)+車位,辛亥路四段166巷1~30號,21.8,都市：其他:第三種住宅區。,,,1100313,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1071026,111.39,2,2,1,有,有,17600000,187566,坡道機械,26.62,1700000,,RPSNMLQJMHGGFAA27DA,49.89,3.31,3.38,有,
大同區,房地(土地+建物),延平北路三段99巷3弄1~30號,23.5,都市：其他:第四種住宅區。,,,1100225,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0640813,72.45,3,2,1,有,無,8700000,120083,,0.0,0,陽台外推；,RPQOMLQKLHGGFBA27DA,65.73,0.0,6.72,無,
萬華區,房地(土地+建物),和平西路三段382巷12弄31~60號,17.27,都市：其他:第三種住宅區。,,,1100307,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650709,51.35,2,2,1,有,無,7600000,148004,,0.0,0,其他增建；,RPOPMLKMLHGGFBA76DA,48.65,2.7,0.0,無,
萬華區,房地(土地+建物),中華路二段504巷1~30號,16.78,都市：其他:第三種住宅區。,,,1100302,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680403,59.84,2,2,1,有,有,10500000,175468,,0.0,0,陽台外推；,RPSRMLOLLHGGFBA67DA,52.57,0.0,7.27,有,070
萬華區,房地(土地+建物),康定路91~120號,3.94,都市：其他:第四種商業區。,,,1100320,土地1建物1車位0,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,58.31,1,0,1,有,有,11700000,200652,,0.0,0,,RPXNMLQJMHGGFBA87DA,31.22,0.0,5.67,有,071
萬華區,房地(土地+建物),萬大路493巷48弄1~30號,32.74,都市：其他:第三種住宅區。,,,1100225,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750909,106.01,3,2,2,有,無,15000000,141496,,0.0,0,陽台外推；,RPPQMLLMLHGGFBA07DA,87.85,0.0,18.16,無,072
