交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,桃園市中壢區領航南路二段181~210號,1071128,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),3,196.58,3,2,2,有,有,10200000,59578,1000000,091
房地(土地+建物)+車位,領航南路二段181~210號,1100228,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),6,196.58,3,2,2,有,有,14500000,73761,0,091
房地(土地+建物)+車位,桃園市中壢區龍昌路451~480號,1030524,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),0,139.82,3,2,2,有,有,5720000,42492,550000,092
房地(土地+建物)+車位,桃園市中壢區龍昌路451~480號,1050724,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),2,139.82,2,2,2,有,有,6550000,46846,0,092
房地(土地+建物)+車位,龍昌路451~480號,1100224,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),6,139.82,2,2,2,有,有,7850000,58766,700000,092
土地,法政段1021~1050地號,1100321,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,156200,33163,0,093
土地,法政段1021~1050地號,1100321,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,35200,32897,0,093
房地(土地+建物)+車位,桃園市桃園區同德十二街331~360號,1040425,土地1建物1車位2,十七層,十九層,住宅大樓(11層含以上有電梯),1,289.09000000000003,3,2,2,有,有,25000000,86478,0,094
房地(土地+建物)+車位,同德十二街331~360號,1100225,土地1建物1車位2,十七層,十九層,住宅大樓(11層含以上有電梯),7,289.09000000000003,4,2,2,有,有,27000000,93397,0,094
房地(土地+建物),桃園縣平鎮市龍南路110巷5弄30衖1~30號,1021204,土地1建物1車位0,全,二層,透天厝,27,137.25,3,2,2,有,無,5480000,39927,0,095
房地(土地+建物),龍南路110巷5弄30衖1~30號,1100304,土地1建物1車位0,全,二層,透天厝,34,137.25,4,2,2,有,無,8300000,60474,0,095
房地(土地+建物)+車位,桃園市平鎮區廣明路21巷1~30號,1070119,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),0,113.65,1,1,1,有,有,6210000,64733,1500000,096
房地(土地+建物)+車位,廣明路21巷1~30號,1100219,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),2,113.65,2,2,1,有,有,6800000,59833,0,096
房地(土地+建物)+車位,桃園市八德區茄苳路93巷1~30號,1040807,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),15,137.67000000000002,3,2,2,有,有,5800000,42130,0,097
房地(土地+建物)+車位,茄苳路93巷1~30號,1100207,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),20,137.67000000000002,3,2,2,有,有,6160000,44745,0,097
房地(土地+建物)+車位,桃園市八德區山下街1~30號,1070221,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),0,143.6,2,2,1,有,有,6600000,53412,1200000,098
房地(土地+建物)+車位,山下街1~30號,1100221,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),3,143.6,2,2,1,有,有,5400000,37604,0,098
房地(土地+建物)+車位,桃園縣八德市中華路31巷1~30號,1030423,土地1建物1車位1,七層,十五層,套房(1房1廳1衛),6,84.16,0,0,0,有,有,4100000,48717,0,099
房地(土地+建物)+車位,中華路31巷1~30號,1100223,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),13,84.16,1,1,1,有,有,4220000,50143,0,099
房地(土地+建物)+車位,桃園市八德區建德路511~540號,1040803,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),1,172.68,3,2,2,有,有,9300000,53857,0,100
房地(土地+建物)+車位,建德路511~540號,1100303,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),7,172.68,3,2,2,有,有,11800000,68334,0,100
房地(土地+建物),桃園市八德區興仁路31~60號,1040328,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),18,68.07000000000001,3,2,2,有,有,3380000,49655,0,101
房地(土地+建物),興仁路31~60號,1091228,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),24,68.07000000000001,3,2,2,有,有,2400000,35258,0,101
房地(土地+建物),興仁路31~60號,1100228,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),24,68.07000000000001,3,2,2,有,有,3700000,54356,0,101
房地(土地+建物)+車位,桃園市大園區致遠一路1~30號,1080230,土地1建物1車位3,四層,十四層,住宅大樓(11層含以上有電梯),5,556.37,5,2,5,有,有,35000000,71136,3000000,102
房地(土地+建物)+車位,致遠一路1~30號,1100130,土地1建物1車位3,四層,十四層,住宅大樓(11層含以上有電梯),7,556.37,5,2,5,有,有,33200000,67135,3000000,102
房地(土地+建物)+車位,桃園市大園區五福路241~270號,1051106,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),0,127.45,2,2,1,有,有,7100000,55708,0,103
房地(土地+建物)+車位,五福路241~270號,1100306,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),5,127.45,2,2,1,有,有,8120000,63711,0,103
