交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),宜蘭縣羅東鎮民意街91~120號,1030604,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),34,90.24,0,0,1,有,無,1960000,21720,0,041
房地(土地+建物),宜蘭縣羅東鎮民意街91~120號,1030804,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),34,90.24,3,2,1,有,無,2380000,26374,0,041
房地(土地+建物),宜蘭縣羅東鎮民意街91~120號,1040404,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),35,90.24,3,1,1,有,無,3010000,33355,0,041
房地(土地+建物),民意街91~120號,1100304,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),41,90.24,2,2,2,有,無,3600000,39894,0,041
房地(土地+建物),照安路157巷1~30號,1091117,土地1建物1車位0,全,二層,透天厝,44,91.59,3,1,2,有,無,4500000,49132,0,042
房地(土地+建物),照安路157巷1~30號,1100317,土地1建物1車位0,全,二層,透天厝,44,91.59,3,2,2,有,無,5200000,56775,0,042
房地(土地+建物),宜蘭縣五結鄉西河北路1~30號,1011125,土地1建物1車位0,全,三層,透天厝,8,177.91,4,2,4,有,無,5400000,30352,0,043
房地(土地+建物),西河五路121~150號,1091225,土地1建物1車位0,全,三層,透天厝,16,177.91,3,2,3,有,無,8000000,44967,0,043
房地(土地+建物),宜蘭縣蘇澳鎮中山路一段151~180號,1080525,土地2建物1車位0,全,三層,透天厝,39,244.08,4,3,3,有,無,6500000,26631,0,044
房地(土地+建物),中山路一段151~180號,1100225,土地2建物1車位0,全,三層,透天厝,41,244.08,4,3,3,有,無,7180000,29417,0,044
土地,柯林二段31~60地號,1090725,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,847242,4840,0,045
土地,柯林二段31~60地號,1100325,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,840000,4799,0,045
房地(土地+建物),宜蘭縣壯圍鄉大福路二段150巷39弄1~30號,1041010,土地3建物1車位0,全,三層,透天厝,0,186.63,4,2,3,有,無,7500000,40186,0,046
房地(土地+建物),宜蘭縣壯圍鄉大福路二段150巷39弄1~30號,1060910,土地3建物1車位0,全,三層,透天厝,2,186.63,4,2,3,有,無,8300000,44473,0,046
房地(土地+建物),大福路二段150巷39弄1~30號,1100310,土地3建物1車位0,全,三層,透天厝,5,186.63,4,2,3,有,無,9200000,49295,0,046
