交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,自強段271~300地號,1100308,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6550000,75626,0,099
土地,自強段271~300地號,1100308,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6366600,73509,0,099
土地,自強段241~270地號,1100308,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22556250,67238,0,101
土地,自強段241~270地號,1100308,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,24561250,73214,0,101
土地,自強段241~270地號,1100308,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,15735300,88406,0,101
土地,自強段241~270地號,1100308,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,15735300,88406,0,101
土地,自強段241~270地號,1100308,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9138000,181526,0,105
土地,自強段241~270地號,1100308,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9138000,181526,0,105
房地(土地+建物),南台街75巷31~60號,1090522,土地1建物1車位0,全,四層,透天厝,26,185.28,8,0,8,有,無,9600000,51813,0,107
房地(土地+建物),南台街75巷31~60號,1100122,土地2建物2車位0,全,四層,透天厝,27,364.08,14,2,16,有,無,22400000,61525,0,107
房地(土地+建物)+車位,復華一街151~180號,1070810,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),0,111.64,2,1,1,有,有,5300000,52434,550000,108
房地(土地+建物)+車位,復華一街151~180號,1100210,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),0,111.64,2,2,1,有,有,6900000,61806,0,108
房地(土地+建物),公園路121~150號,1091222,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),31,31.8,1,0,1,有,有,1460000,45912,0,109
房地(土地+建物),公園路121~150號,1100322,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),32,31.8,1,0,1,有,有,1500000,47170,0,109
土地,安定段1921~1950地號,1090315,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,10169293,12856,0,110
土地,安定段1921~1950地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14900000,18837,0,110
土地,山子段181~210地號,1080417,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,700000,544,0,111
土地,山子,1100317,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1784000,2078,0,111
房地(土地+建物),臺南市鹽水區松子腳271~300號,1081010,土地1建物1車位0,全,三層,透天厝,0,217.82,4,2,5,有,無,10200000,46828,0,112
房地(土地+建物),松子271~300號,1100310,土地2建物1車位0,全,三層,透天厝,2,217.82,4,1,5,有,無,11500000,52796,0,112
土地,淵南段271~300地號,1090204,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,4060000,2847,0,113
土地,淵南段271~300地號,1100304,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1500000,3155,0,113
土地,保生段211~240地號,1100104,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4820000,18157,0,114
土地,保生段901~930地號,1100204,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,67000,36612,0,114
土地,保生段901~930地號,1100304,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,134000,36512,0,114
土地,保生段211~240地號,1100304,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7868250,22307,0,114
房地(土地+建物),臺南市永康區復國一路475巷1~30號,1071220,土地1建物1車位0,三層,五層,套房(1房1廳1衛),1,13.61,1,1,1,有,無,920000,67597,0,115
房地(土地+建物),復國一路475巷1~30號,1100320,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),3,13.61,1,1,1,有,有,1250000,91844,0,115
土地,中清段271~300地號,1100123,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2325000,8964,0,116
土地,中清段271~300地號,1100123,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5000000,9639,0,116
土地,中清段271~300地號,1100223,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2325000,8964,0,116
土地,中清段271~300地號,1100323,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2500000,9639,0,116
土地,崁腳北段511~540地號,1100323,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3900000,9378,0,116
土地,新義段961~990地號,1100330,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1936480,10616,0,117
土地,新義段961~990地號,1100330,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1260000,9020,0,117
土地,保安段751~780地號,1091004,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,760000,12745,0,119
土地,保安段751~780地號,1091004,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,400000,13418,0,119
土地,保安段931~960地號,1100204,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,34901,0,119
土地,十一份段271~300地號,1100215,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1380000,1000,0,120
土地,十一份段271~300地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1950000,1413,0,120
土地,下山子寮段31~60地號,1070622,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,180000,398,0,121
土地,下山子寮段31~60地號,1100322,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,972614,516,0,121
土地,中社段1951~1980地號,1090602,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3300000,1036,0,122
土地,中社段1951~1980地號,1100302,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4300000,1351,0,122
土地,中和段451~480地號,1091221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,700000,12963,0,123
土地,中和段451~480地號,1100221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1300000,24074,0,123
